ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Character,CharacterVariants,Pinyin,WordFamily,FormVariants
OldChinese-1266-Armupperarm-1,gōng7,OldChinese,1266-Armupperarm,*kwə̂ŋ,kwə̂ŋ,,,Schuessler2007,1266,,,,肱,,gōng,gōng7,
LateHanChinese-1266-Armupperarm-1,gōng7,LateHanChinese,1266-Armupperarm,kwəŋ,kwəŋ,,,Schuessler2007,1266,,,,肱,,gōng,gōng7,
MiddleChinese-1266-Armupperarm-1,gōng7,MiddleChinese,1266-Armupperarm,kwəŋ,kwəŋ,,,Schuessler2007,1266,,,,肱,,gōng,gōng7,
OldChinese-1267-Armrest-1,hóng,OldChinese,1267-Armrest,*k(h)wə̂ŋ,kwə̂ŋ,,,Schuessler2007,1267,,,,鞃,,hóng,gōng7,
LateHanChinese-1267-Armrest-1,hóng,LateHanChinese,1267-Armrest,"kwəŋ,kʰwəŋ",kwəŋ,,,Schuessler2007,1267,,,,鞃,,hóng,gōng7,
MiddleChinese-1267-Armrest-1,hóng,MiddleChinese,1267-Armrest,"kwəŋ,kʰwəŋ",kwəŋ,,,Schuessler2007,1267,,,,鞃,,hóng,gōng7,
OldChinese-1268-Palacemansion-1,gōng8,OldChinese,1268-Palacemansion,*kuŋ,kuŋ,,,Schuessler2007,1268,,,,宮,,gōng,gōng8,
LateHanChinese-1268-Palacemansion-1,gōng8,LateHanChinese,1268-Palacemansion,kuŋ,kuŋ,,,Schuessler2007,1268,,,,宮,,gōng,gōng8,
MiddleChinese-1268-Palacemansion-1,gōng8,MiddleChinese,1268-Palacemansion,kjuŋ,kjuŋ,,,Schuessler2007,1268,,,,宮,,gōng,gōng8,
OldChinese-1269-Palace-1,gōng,OldChinese,1269-Palace,*kôŋ < *kloŋ,kôŋ,,,Schuessler2007,1269,,,,公,,gōng,gōng8,
LateHanChinese-1269-Palace-1,gōng,LateHanChinese,1269-Palace,koŋ,koŋ,,,Schuessler2007,1269,,,,公,,gōng,gōng8,
MiddleChinese-1269-Palace-1,gōng,MiddleChinese,1269-Palace,kuŋ,kuŋ,,,Schuessler2007,1269,,,,公,,gōng,gōng8,
OldChinese-1270-Drinkingvessel-1,gōng9,OldChinese,1270-Drinkingvessel,*kwrâŋ,kwrâŋ,,,Schuessler2007,1270,,,,觥,,gōng,gōng9,
LateHanChinese-1270-Drinkingvessel-1,gōng9,LateHanChinese,1270-Drinkingvessel,kuaŋ,kuaŋ,,,Schuessler2007,1270,,,,觥,,gōng,gōng9,
MiddleChinese-1270-Drinkingvessel-1,gōng9,MiddleChinese,1270-Drinkingvessel,kwɐŋ,kwɐŋ,,,Schuessler2007,1270,,,,觥,,gōng,gōng9,
OldChinese-1271-Torespect-1,gōng10,OldChinese,1271-Torespect,*k(r)oŋ ?,koŋ_?,,,Schuessler2007,1271,,,,恭,恭龔,gōng10,gōng10,
LateHanChinese-1271-Torespect-1,gōng10,LateHanChinese,1271-Torespect,kɨoŋ,kɨoŋ,,,Schuessler2007,1271,,,,恭,恭龔,gōng10,gōng10,
MiddleChinese-1271-Torespect-1,gōng10,MiddleChinese,1271-Torespect,kjwoŋ,kjwoŋ,,,Schuessler2007,1271,,,,恭,恭龔,gōng10,gōng10,
OldChinese-1274-Alltogether-1,gòng1,OldChinese,1274-Alltogether,*goŋh,goŋh,,,Schuessler2007,1274,,,,共,,gòng,gòng1,
LateHanChinese-1274-Alltogether-1,gòng1,LateHanChinese,1274-Alltogether,gioŋᶜ,gioŋᶜ,,,Schuessler2007,1274,,,,共,,gòng,gòng1,
MiddleChinese-1274-Alltogether-1,gòng1,MiddleChinese,1274-Alltogether,gjwoŋᶜ,gjwoŋᶜ,,,Schuessler2007,1274,,,,共,,gòng,gòng1,
OldChinese-1275-Tojointhehands-1,gǒng,OldChinese,1275-Tojointhehands,*koŋɁ,koŋɁ,,,Schuessler2007,1275,,,,共,共拱拲,gǒng,gòng1,
LateHanChinese-1275-Tojointhehands-1,gǒng,LateHanChinese,1275-Tojointhehands,kioŋᴮ,kioŋᴮ,,,Schuessler2007,1275,,,,共,共拱拲,gǒng,gòng1,
MiddleChinese-1275-Tojointhehands-1,gǒng,MiddleChinese,1275-Tojointhehands,kjwoŋᴮ,kjwoŋᴮ,,,Schuessler2007,1275,,,,共,共拱拲,gǒng,gòng1,
OldChinese-1276-Tofurnishprovidecarryout-1,gōng,OldChinese,1276-Tofurnishprovidecarryout,*koŋ(h),koŋ,,,Schuessler2007,1276,,,,供,,gōng,gòng1,
LateHanChinese-1276-Tofurnishprovidecarryout-1,gōng,LateHanChinese,1276-Tofurnishprovidecarryout,kioŋ(ᶜ),kioŋ,,,Schuessler2007,1276,,,,供,,gōng,gòng1,
MiddleChinese-1276-Tofurnishprovidecarryout-1,gōng,MiddleChinese,1276-Tofurnishprovidecarryout,kjwoŋ[ᶜ],kjwoŋ,,,Schuessler2007,1276,,,,供,,gōng,gòng1,
OldChinese-1277-Tributepresent-1,gòng2,OldChinese,1277-Tributepresent,*kôŋh,kôŋh,,,Schuessler2007,1277,,,,貢,,gòng,gòng2,
LateHanChinese-1277-Tributepresent-1,gòng2,LateHanChinese,1277-Tributepresent,koŋᶜ,koŋᶜ,,,Schuessler2007,1277,,,,貢,,gòng,gòng2,
MiddleChinese-1277-Tributepresent-1,gòng2,MiddleChinese,1277-Tributepresent,kuŋᶜ,kuŋᶜ,,,Schuessler2007,1277,,,,貢,,gòng,gòng2,
OldChinese-1278-Crooked-1,gōu1,OldChinese,1278-Crooked,*kô,kô,,,Schuessler2007,1278,,,,句,句鉤枸區,gōu,gōu1,
LateHanChinese-1278-Crooked-1,gōu1,LateHanChinese,1278-Crooked,ko,ko,,,Schuessler2007,1278,,,,句,句鉤枸區,gōu,gōu1,
MiddleChinese-1278-Crooked-1,gōu1,MiddleChinese,1278-Crooked,kəu,kəu,,,Schuessler2007,1278,,,,句,句鉤枸區,gōu,gōu1,
OldChinese-1279-Crookedspine-1,jū,OldChinese,1279-Crookedspine,*ko,ko,,,Schuessler2007,1279,,,,痀,,jū,gōu1,
LateHanChinese-1279-Crookedspine-1,jū,LateHanChinese,1279-Crookedspine,kio,kio,,,Schuessler2007,1279,,,,痀,,jū,gōu1,
MiddleChinese-1279-Crookedspine-1,jū,MiddleChinese,1279-Crookedspine,kju,kju,,,Schuessler2007,1279,,,,痀,,jū,gōu1,
OldChinese-1280-Bentpartofsliceofmeat-1,qú,OldChinese,1280-Bentpartofsliceofmeat,*go,go,,,Schuessler2007,1280,,,,胊,胊軥,qú,gōu1,
LateHanChinese-1280-Bentpartofsliceofmeat-1,qú,LateHanChinese,1280-Bentpartofsliceofmeat,gio,gio,,,Schuessler2007,1280,,,,胊,胊軥,qú,gōu1,
MiddleChinese-1280-Bentpartofsliceofmeat-1,qú,MiddleChinese,1280-Bentpartofsliceofmeat,gju,gju,,,Schuessler2007,1280,,,,胊,胊軥,qú,gōu1,
OldChinese-1281-Bendthebody-1,yǔ,OldChinese,1281-Bendthebody,*ɁoɁ,ɁoɁ,,,Schuessler2007,1281,,,,傴,,yǔ,gōu1,
LateHanChinese-1281-Bendthebody-1,yǔ,LateHanChinese,1281-Bendthebody,Ɂioᴮ,Ɂioᴮ,,,Schuessler2007,1281,,,,傴,,yǔ,gōu1,
MiddleChinese-1281-Bendthebody-1,yǔ,MiddleChinese,1281-Bendthebody,Ɂjuᴮ,Ɂjuᴮ,,,Schuessler2007,1281,,,,傴,,yǔ,gōu1,
OldChinese-1282-Drainirrigationcanal-1,gōu2,OldChinese,1282-Drainirrigationcanal,*kô ?,kô_?,,,Schuessler2007,1282,,,,溝,,gōu,gōu2,
LateHanChinese-1282-Drainirrigationcanal-1,gōu2,LateHanChinese,1282-Drainirrigationcanal,ko,ko,,,Schuessler2007,1282,,,,溝,,gōu,gōu2,
MiddleChinese-1282-Drainirrigationcanal-1,gōu2,MiddleChinese,1282-Drainirrigationcanal,kəu,kəu,,,Schuessler2007,1282,,,,溝,,gōu,gōu2,
OldChinese-1284-Dog-1,gǒu,OldChinese,1284-Dog,*kôɁ < *kloɁ,kôɁ,,,Schuessler2007,1284,,,,狗,,gǒu,gǒu,
LateHanChinese-1284-Dog-1,gǒu,LateHanChinese,1284-Dog,koᴮ,koᴮ,,,Schuessler2007,1284,,,,狗,,gǒu,gǒu,
MiddleChinese-1284-Dog-1,gǒu,MiddleChinese,1284-Dog,kəuᴮ,kəuᴮ,,,Schuessler2007,1284,,,,狗,,gǒu,gǒu,
OldChinese-1285-Filth-1,gòu1,OldChinese,1285-Filth,*kôɁ,kôɁ,,,Schuessler2007,1285,,,,垢,,gòu,gòu1,
LateHanChinese-1285-Filth-1,gòu1,LateHanChinese,1285-Filth,koᴮ,koᴮ,,,Schuessler2007,1285,,,,垢,,gòu,gòu1,
MiddleChinese-1285-Filth-1,gòu1,MiddleChinese,1285-Filth,kəuᴮ,kəuᴮ,,,Schuessler2007,1285,,,,垢,,gòu,gòu1,
OldChinese-1286-Dirttosully-1,gǔ,OldChinese,1286-Dirttosully,"*kût,*gût",kût,,,Schuessler2007,1286,,,,淈,,gǔ,gòu1,
LateHanChinese-1286-Dirttosully-1,gǔ,LateHanChinese,1286-Dirttosully,"kuət,guət",kuət,,,Schuessler2007,1286,,,,淈,,gǔ,gòu1,
MiddleChinese-1286-Dirttosully-1,gǔ,MiddleChinese,1286-Dirttosully,"kuət,ɣuət",kuət,,,Schuessler2007,1286,,,,淈,,gǔ,gòu1,
OldChinese-1287-Disgraceinsultrevile-1,gòu2,OldChinese,1287-Disgraceinsultrevile,"*(k)hôh,kôɁ",hôh,,,Schuessler2007,1287,,,,詬,,gòu,gòu2,
LateHanChinese-1287-Disgraceinsultrevile-1,gòu2,LateHanChinese,1287-Disgraceinsultrevile,"hoᶜ,kʰoᶜ,koᴮ",hoᶜ,,,Schuessler2007,1287,,,,詬,,gòu,gòu2,
MiddleChinese-1287-Disgraceinsultrevile-1,gòu2,MiddleChinese,1287-Disgraceinsultrevile,"xəuᶜ,kʰəuᶜ,kəuᴮ",xəuᶜ,,,Schuessler2007,1287,,,,詬,,gòu,gòu2,
OldChinese-1288-interlacerytrelliswork-1,gòu3,OldChinese,1288-interlacerytrelliswork,*kôh,kôh,,,Schuessler2007,1288,,,,冓,,gòu,gòu3,
LateHanChinese-1288-interlacerytrelliswork-1,gòu3,LateHanChinese,1288-interlacerytrelliswork,koᶜ,koᶜ,,,Schuessler2007,1288,,,,冓,,gòu,gòu3,
MiddleChinese-1288-interlacerytrelliswork-1,gòu3,MiddleChinese,1288-interlacerytrelliswork,kəuᶜ,kəuᶜ,,,Schuessler2007,1288,,,,冓,,gòu,gòu3,
OldChinese-1289-Bamboocage-1,gōu,OldChinese,1289-Bamboocage,*kô,kô,,,Schuessler2007,1289,,,,篝,,gōu,gòu3,
LateHanChinese-1289-Bamboocage-1,gōu,LateHanChinese,1289-Bamboocage,ko,ko,,,Schuessler2007,1289,,,,篝,,gōu,gòu3,
MiddleChinese-1289-Bamboocage-1,gōu,MiddleChinese,1289-Bamboocage,kəu,kəu,,,Schuessler2007,1289,,,,篝,,gōu,gòu3,
OldChinese-1290-Tocomeacrossmeetwith-1,gòu4,OldChinese,1290-Tocomeacrossmeetwith,*kôh,kôh,,,Schuessler2007,1290,,,,遘,遘覯姤,gòu,gòu4,
LateHanChinese-1290-Tocomeacrossmeetwith-1,gòu4,LateHanChinese,1290-Tocomeacrossmeetwith,koᶜ,koᶜ,,,Schuessler2007,1290,,,,遘,遘覯姤,gòu,gòu4,
MiddleChinese-1290-Tocomeacrossmeetwith-1,gòu4,MiddleChinese,1290-Tocomeacrossmeetwith,kəuᶜ,kəuᶜ,,,Schuessler2007,1290,,,,遘,遘覯姤,gòu,gòu4,
OldChinese-1291-Topresentgive-1,gòu5,OldChinese,1291-Topresentgive,*kôh,kôh,,,Schuessler2007,1291,,,,購,,gòu,gòu5,
LateHanChinese-1291-Topresentgive-1,gòu5,LateHanChinese,1291-Topresentgive,koᶜ,koᶜ,,,Schuessler2007,1291,,,,購,,gòu,gòu5,
MiddleChinese-1291-Topresentgive-1,gòu5,MiddleChinese,1291-Topresentgive,kəuᶜ,kəuᶜ,,,Schuessler2007,1291,,,,購,,gòu,gòu5,
OldChinese-1293-Father-1,gū1,OldChinese,1293-Father,*kâ,kâ,,,Schuessler2007,1293,,,,姑,,gū,gū1,
LateHanChinese-1293-Father-1,gū1,LateHanChinese,1293-Father,kɑ,kɑ,,,Schuessler2007,1293,,,,姑,,gū,gū1,
MiddleChinese-1293-Father-1,gū1,MiddleChinese,1293-Father,kuo,kuo,,,Schuessler2007,1293,,,,姑,,gū,gū1,
OldChinese-1296-Net-1,gū4,OldChinese,1296-Net,*kuâ,kuâ,,,Schuessler2007,1296,,,,罛,,gū,gū4,
LateHanChinese-1296-Net-1,gū4,LateHanChinese,1296-Net,kuɑ,kuɑ,,,Schuessler2007,1296,,,,罛,,gū,gū4,
MiddleChinese-1296-Net-1,gū4,MiddleChinese,1296-Net,kuo,kuo,,,Schuessler2007,1296,,,,罛,,gū,gū4,
OldChinese-1298-Antiquityofold-1,gǔ1,OldChinese,1298-Antiquityofold,*kâɁ,kâɁ,,,Schuessler2007,1298,,,,古,,gǔ,gǔ1,
LateHanChinese-1298-Antiquityofold-1,gǔ1,LateHanChinese,1298-Antiquityofold,kɑᴮ,kɑᴮ,,,Schuessler2007,1298,,,,古,,gǔ,gǔ1,
MiddleChinese-1298-Antiquityofold-1,gǔ1,MiddleChinese,1298-Antiquityofold,kuoᴮ,kuoᴮ,,,Schuessler2007,1298,,,,古,,gǔ,gǔ1,
OldChinese-1299-Anoldone-1,gù,OldChinese,1299-Anoldone,*kâh,kâh,,,Schuessler2007,1299,,,,故,,gù,gǔ1,
LateHanChinese-1299-Anoldone-1,gù,LateHanChinese,1299-Anoldone,kɑᶜ,kɑᶜ,,,Schuessler2007,1299,,,,故,,gù,gǔ1,
MiddleChinese-1299-Anoldone-1,gù,MiddleChinese,1299-Anoldone,kuoᶜ,kuoᶜ,,,Schuessler2007,1299,,,,故,,gù,gǔ1,
LateHanChinese-1301-Maleofbovinesteer-1,gǔ3,LateHanChinese,1301-Maleofbovinesteer,ko,ko,,,Schuessler2007,1301,,,,牯,,gǔ,gǔ3,
MiddleChinese-1301-Maleofbovinesteer-1,gǔ3,MiddleChinese,1301-Maleofbovinesteer,kuoᴮ,kuoᴮ,,,Schuessler2007,1301,,,,牯,,gǔ,gǔ3,
OldChinese-1303-Valley-1,gǔ5,OldChinese,1303-Valley,*klok,klok,,,Schuessler2007,1303,,,,谷,,gǔ,gǔ5,
LateHanChinese-1303-Valley-1,gǔ5,LateHanChinese,1303-Valley,kok,kok,,,Schuessler2007,1303,,,,谷,,gǔ,gǔ5,
MiddleChinese-1303-Valley-1,gǔ5,MiddleChinese,1303-Valley,kuk,kuk,,,Schuessler2007,1303,,,,谷,,gǔ,gǔ5,
OldChinese-1304-Valley-1,yù,OldChinese,1304-Valley,*lok,lok,,,Schuessler2007,1304,,,,谷,,yù,gǔ5,
LateHanChinese-1304-Valley-1,yù,LateHanChinese,1304-Valley,jok,jok,,,Schuessler2007,1304,,,,谷,,yù,gǔ5,
MiddleChinese-1304-Valley-1,yù,MiddleChinese,1304-Valley,juk,juk,,,Schuessler2007,1304,,,,谷,,yù,gǔ5,
OldChinese-1305-Thighleg-1,gǔ6,OldChinese,1305-Thighleg,*kâɁ,kâɁ,,,Schuessler2007,1305,,,,股,,gǔ,gǔ6,
LateHanChinese-1305-Thighleg-1,gǔ6,LateHanChinese,1305-Thighleg,kɑᴮ,kɑᴮ,,,Schuessler2007,1305,,,,股,,gǔ,gǔ6,
MiddleChinese-1305-Thighleg-1,gǔ6,MiddleChinese,1305-Thighleg,kuoᴮ,kuoᴮ,,,Schuessler2007,1305,,,,股,,gǔ,gǔ6,
OldChinese-1306-Ram-1,gǔ7,OldChinese,1306-Ram,*kâɁ,kâɁ,,,Schuessler2007,1306,,,,羖,,gǔ,gǔ7,
LateHanChinese-1306-Ram-1,gǔ7,LateHanChinese,1306-Ram,kɑᴮ,kɑᴮ,,,Schuessler2007,1306,,,,羖,,gǔ,gǔ7,
MiddleChinese-1306-Ram-1,gǔ7,MiddleChinese,1306-Ram,kuoᴮ,kuoᴮ,,,Schuessler2007,1306,,,,羖,,gǔ,gǔ7,
OldChinese-1307-Bone-1,gǔ8,OldChinese,1307-Bone,*kût,kût,,,Schuessler2007,1307,,,,骨,,gǔ,gǔ8,
LateHanChinese-1307-Bone-1,gǔ8,LateHanChinese,1307-Bone,kuət,kuət,,,Schuessler2007,1307,,,,骨,,gǔ,gǔ8,
MiddleChinese-1307-Bone-1,gǔ8,MiddleChinese,1307-Bone,kuət,kuət,,,Schuessler2007,1307,,,,骨,,gǔ,gǔ8,
OldChinese-1308-Thedrumtodrumstrikeamusicalinstrument-1,gǔ9,OldChinese,1308-Thedrumtodrumstrikeamusicalinstrument,*kâɁ < *klaɁ,kâɁ,,,Schuessler2007,1308,,,,鼓,,gǔ,gǔ9,
LateHanChinese-1308-Thedrumtodrumstrikeamusicalinstrument-1,gǔ9,LateHanChinese,1308-Thedrumtodrumstrikeamusicalinstrument,kɑᴮ,kɑᴮ,,,Schuessler2007,1308,,,,鼓,,gǔ,gǔ9,
MiddleChinese-1308-Thedrumtodrumstrikeamusicalinstrument-1,gǔ9,MiddleChinese,1308-Thedrumtodrumstrikeamusicalinstrument,kuoᴮ,kuoᴮ,,,Schuessler2007,1308,,,,鼓,,gǔ,gǔ9,
OldChinese-1310-Tosell-1,gǔ11,OldChinese,1310-Tosell,*kâɁ,kâɁ,,,Schuessler2007,1310,,,,賈,,gǔ,gǔ11,
LateHanChinese-1310-Tosell-1,gǔ11,LateHanChinese,1310-Tosell,kɑᴮ,kɑᴮ,,,Schuessler2007,1310,,,,賈,,gǔ,gǔ11,
MiddleChinese-1310-Tosell-1,gǔ11,MiddleChinese,1310-Tosell,kuoᴮ,kuoᴮ,,,Schuessler2007,1310,,,,賈,,gǔ,gǔ11,
OldChinese-1311-Tobuy-1,gū,OldChinese,1311-Tobuy,*kâ,kâ,,,Schuessler2007,1311,,,,酤,,gū,gǔ11,
LateHanChinese-1311-Tobuy-1,gū,LateHanChinese,1311-Tobuy,kɑ(Ɂ),kɑ,,,Schuessler2007,1311,,,,酤,,gū,gǔ11,
MiddleChinese-1311-Tobuy-1,gū,MiddleChinese,1311-Tobuy,kuo[ᶜ],kuo,,,Schuessler2007,1311,,,,酤,,gū,gǔ11,
OldChinese-1312-Huskofgrain-1,"gǔ12,zhuó",OldChinese,1312-Huskofgrain,*kâuk ~ *kiauk ?,kâuk,,,Schuessler2007,1312,,,,牟,,"gǔ12,zhuó","gǔ12,zhuó",
LateHanChinese-1312-Huskofgrain-1,"gǔ12,zhuó",LateHanChinese,1312-Huskofgrain,kouk ~ kiauk ?,kouk,,,Schuessler2007,1312,,,,牟,,"gǔ12,zhuó","gǔ12,zhuó",
MiddleChinese-1312-Huskofgrain-1,"gǔ12,zhuó",MiddleChinese,1312-Huskofgrain,"kuok,tśjak",kuok,,,Schuessler2007,1312,,,,牟,,"gǔ12,zhuó","gǔ12,zhuó",
OldChinese-1313-Graincereal-1,gǔ13,OldChinese,1313-Graincereal,*kôk,kôk,,,Schuessler2007,1313,,,,穀,,gǔ,gǔ13,
LateHanChinese-1313-Graincereal-1,gǔ13,LateHanChinese,1313-Graincereal,kok,kok,,,Schuessler2007,1313,,,,穀,,gǔ,gǔ13,
MiddleChinese-1313-Graincereal-1,gǔ13,MiddleChinese,1313-Graincereal,kuk,kuk,,,Schuessler2007,1313,,,,穀,,gǔ,gǔ13,
OldChinese-1314-Baby-1,gǔ14,OldChinese,1314-Baby,*kôk,kôk,,,Schuessler2007,1314,,,,穀,,gǔ,gǔ14,
LateHanChinese-1314-Baby-1,gǔ14,LateHanChinese,1314-Baby,kok,kok,,,Schuessler2007,1314,,,,穀,,gǔ,gǔ14,
MiddleChinese-1314-Baby-1,gǔ14,MiddleChinese,1314-Baby,kuk,kuk,,,Schuessler2007,1314,,,,穀,,gǔ,gǔ14,
OldChinese-1315-Tosuckle-1,gòu,OldChinese,1315-Tosuckle,*kôkh,kôkh,,,Schuessler2007,1315,,,,裳,,gòu,gǔ14,
LateHanChinese-1315-Tosuckle-1,gòu,LateHanChinese,1315-Tosuckle,koᶜ,koᶜ,,,Schuessler2007,1315,,,,裳,,gòu,gǔ14,
MiddleChinese-1315-Tosuckle-1,gòu,MiddleChinese,1315-Tosuckle,kəuᶜ [GY],kəuᶜ_,,,Schuessler2007,1315,,,,裳,,gòu,gǔ14,
OldChinese-1316-Newbornnestling-1,kòu,OldChinese,1316-Newbornnestling,*khôkh,khôkh,,,Schuessler2007,1316,,,,鷇,,kòu,gǔ14,
LateHanChinese-1316-Newbornnestling-1,kòu,LateHanChinese,1316-Newbornnestling,kʰoᶜ,kʰoᶜ,,,Schuessler2007,1316,,,,鷇,,kòu,gǔ14,
MiddleChinese-1316-Newbornnestling-1,kòu,MiddleChinese,1316-Newbornnestling,kʰəuᶜ,kʰəuᶜ,,,Schuessler2007,1316,,,,鷇,,kòu,gǔ14,
OldChinese-1317-Salt-1,gǔ15,OldChinese,1317-Salt,*kâɁ,kâɁ,,,Schuessler2007,1317,,,,盬,,gǔ,gǔ15,
LateHanChinese-1317-Salt-1,gǔ15,LateHanChinese,1317-Salt,kɑᴮ,kɑᴮ,,,Schuessler2007,1317,,,,盬,,gǔ,gǔ15,
MiddleChinese-1317-Salt-1,gǔ15,MiddleChinese,1317-Salt,kuoᴮ,kuoᴮ,,,Schuessler2007,1317,,,,盬,,gǔ,gǔ15,
OldChinese-1318-Apoisonwhichservesasamagiccharm-1,gǔ16,OldChinese,1318-Apoisonwhichservesasamagiccharm,*kâɁ,kâɁ,,,Schuessler2007,1318,,,,蠱,,gǔ,gǔ16,
LateHanChinese-1318-Apoisonwhichservesasamagiccharm-1,gǔ16,LateHanChinese,1318-Apoisonwhichservesasamagiccharm,kɑᴮ,kɑᴮ,,,Schuessler2007,1318,,,,蠱,,gǔ,gǔ16,
MiddleChinese-1318-Apoisonwhichservesasamagiccharm-1,gǔ16,MiddleChinese,1318-Apoisonwhichservesasamagiccharm,kuoᴮ,kuoᴮ,,,Schuessler2007,1318,,,,蠱,,gǔ,gǔ16,
OldChinese-1320-Besolidsecuresure-1,gù1,OldChinese,1320-Besolidsecuresure,*kâh,kâh,,,Schuessler2007,1320,,,,固,,gù,gù1,
LateHanChinese-1320-Besolidsecuresure-1,gù1,LateHanChinese,1320-Besolidsecuresure,kɑᶜ,kɑᶜ,,,Schuessler2007,1320,,,,固,,gù,gù1,
MiddleChinese-1320-Besolidsecuresure-1,gù1,MiddleChinese,1320-Besolidsecuresure,kuoᶜ,kuoᶜ,,,Schuessler2007,1320,,,,固,,gù,gù1,
OldChinese-1321-Topourmetalintocrackscaulk-1,gù,OldChinese,1321-Topourmetalintocrackscaulk,*kâh,kâh,,,Schuessler2007,1321,,,,錮,,gù,gù1,
LateHanChinese-1321-Topourmetalintocrackscaulk-1,gù,LateHanChinese,1321-Topourmetalintocrackscaulk,kɑᶜ,kɑᶜ,,,Schuessler2007,1321,,,,錮,,gù,gù1,
MiddleChinese-1321-Topourmetalintocrackscaulk-1,gù,MiddleChinese,1321-Topourmetalintocrackscaulk,kuoᶜ,kuoᶜ,,,Schuessler2007,1321,,,,錮,,gù,gù1,
OldChinese-1322-Toshutinstopup-1,hù,OldChinese,1322-Toshutinstopup,*gâh,gâh,,,Schuessler2007,1322,,,,沍,,hù,gù1,
LateHanChinese-1322-Toshutinstopup-1,hù,LateHanChinese,1322-Toshutinstopup,gɑᶜ,gɑᶜ,,,Schuessler2007,1322,,,,沍,,hù,gù1,
MiddleChinese-1322-Toshutinstopup-1,hù,MiddleChinese,1322-Toshutinstopup,ɣuoᶜ,ɣuoᶜ,,,Schuessler2007,1322,,,,沍,,hù,gù1,
OldChinese-1323-Persistent-1,gù2,OldChinese,1323-Persistent,*kâh,kâh,,,Schuessler2007,1323,,,,固,固錮,gù,gù2,
LateHanChinese-1323-Persistent-1,gù2,LateHanChinese,1323-Persistent,kɑᶜ,kɑᶜ,,,Schuessler2007,1323,,,,固,固錮,gù,gù2,
MiddleChinese-1323-Persistent-1,gù2,MiddleChinese,1323-Persistent,kuoᶜ,kuoᶜ,,,Schuessler2007,1323,,,,固,固錮,gù,gù2,
OldChinese-1324-Reasoncause-1,gù3,OldChinese,1324-Reasoncause,*kâh,kâh,,,Schuessler2007,1324,,,,故,,gù,gù3,
LateHanChinese-1324-Reasoncause-1,gù3,LateHanChinese,1324-Reasoncause,kɑᶜ,kɑᶜ,,,Schuessler2007,1324,,,,故,,gù,gù3,
MiddleChinese-1324-Reasoncause-1,gù3,MiddleChinese,1324-Reasoncause,kuoᶜ,kuoᶜ,,,Schuessler2007,1324,,,,故,,gù,gù3,
OldChinese-1327-restrainer-1,gù6,OldChinese,1327-restrainer,*kûk,kûk,,,Schuessler2007,1327,,,,牿,,gù,gù6,
LateHanChinese-1327-restrainer-1,gù6,LateHanChinese,1327-restrainer,kouk,kouk,,,Schuessler2007,1327,,,,牿,,gù,gù6,
MiddleChinese-1327-restrainer-1,gù6,MiddleChinese,1327-restrainer,kuok,kuok,,,Schuessler2007,1327,,,,牿,,gù,gù6,
OldChinese-1328-Tohire-1,gù7,OldChinese,1328-Tohire,*kâh,kâh,,,Schuessler2007,1328,,,,雇,,gù,gù7,
LateHanChinese-1328-Tohire-1,gù7,LateHanChinese,1328-Tohire,kɑᶜ,kɑᶜ,,,Schuessler2007,1328,,,,雇,,gù,gù7,
MiddleChinese-1328-Tohire-1,gù7,MiddleChinese,1328-Tohire,kuoᶜ,kuoᶜ,,,Schuessler2007,1328,,,,雇,,gù,gù7,
OldChinese-1329-Toturntheheadtolookatregardlookaftertakecareof-1,gù8,OldChinese,1329-Toturntheheadtolookatregardlookaftertakecareof,*kâɁ !,kâɁ,,,Schuessler2007,1329,,,,顧,,gù,gù8,
LateHanChinese-1329-Toturntheheadtolookatregardlookaftertakecareof-1,gù8,LateHanChinese,1329-Toturntheheadtolookatregardlookaftertakecareof,kɑᶜ ?,kɑᶜ_?,,,Schuessler2007,1329,,,,顧,,gù,gù8,
MiddleChinese-1329-Toturntheheadtolookatregardlookaftertakecareof-1,gù8,MiddleChinese,1329-Toturntheheadtolookatregardlookaftertakecareof,kuoᶜ,kuoᶜ,,,Schuessler2007,1329,,,,顧,,gù,gù8,
OldChinese-1330-Asight-1,gù,OldChinese,1330-Asight,*kâh,kâh,,,Schuessler2007,1330,,,,顧,,gù,gù8,
LateHanChinese-1330-Asight-1,gù,LateHanChinese,1330-Asight,kɑᶜ,kɑᶜ,,,Schuessler2007,1330,,,,顧,,gù,gù8,
MiddleChinese-1330-Asight-1,gù,MiddleChinese,1330-Asight,kuoᶜ,kuoᶜ,,,Schuessler2007,1330,,,,顧,,gù,gù8,
OldChinese-1331-Melon-1,guā1,OldChinese,1331-Melon,*kwrâ,kwrâ,,,Schuessler2007,1331,,,,瓜,,guā,guā1,
LateHanChinese-1331-Melon-1,guā1,LateHanChinese,1331-Melon,kua,kua,,,Schuessler2007,1331,,,,瓜,,guā,guā1,
MiddleChinese-1331-Melon-1,guā1,MiddleChinese,1331-Melon,kwa,kwa,,,Schuessler2007,1331,,,,瓜,,guā,guā1,
OldChinese-1333-Toscrape-1,guā3,OldChinese,1333-Toscrape,*krôt,krôt,,,Schuessler2007,1333,,,,刮,,guā,guā3,
LateHanChinese-1333-Toscrape-1,guā3,LateHanChinese,1333-Toscrape,kuat,kuat,,,Schuessler2007,1333,,,,刮,,guā,guā3,
